,Ferm Number,Ferm Age,Side Product 1,Upstream Intermediate,Amino Acid 1,Amino Acid 2,Cell Mass,Side Product 2,Downstream Intermediate 1,Side Product 3,Downstream Intermediate 2,Target Product,Side Product 4,Fermenter,Strain,Run Description
582,AF12762,99,488.0746791078639,20.76106335648526,193.98347141276489,203.81134133144784,1008.2117709421311,26.41313387223716,1862.3823169614936,1876.4623744130122,1209.8822135118817,1444.6684760452213,1284.5696558267912,V07,Strain B,Process C
583,AF12762,102,501.59364988153953,32.41112532831598,367.73766177211195,371.3702441922767,958.8251299483989,3.3758895056428555,1892.994937329062,2032.1595348557032,1214.4173432974562,1517.7146133556723,1320.5615570174768,V07,Strain B,Process C
584,AF12762,105,499.85557060539105,4.109060940029027,440.89739677482726,356.41684022933117,949.499034861328,0.0,1896.5229355913052,2182.500738049279,1238.9815604094902,1552.1044762310353,1312.6377432621582,V07,Strain B,Process C
585,AF12762,108,,,,,,,,,,,,V07,Strain B,Process C
586,AF12762,118,,,,,,,,,,,,V07,Strain B,Process C
587,AF12769,0,,,,,,,,,,,,V15,Strain B,Process C
588,AF12769,22,20.370841627844932,0.0,75.7669998723018,101.53777174531237,101.01667255823763,0.0,0.0,0.0,22.67785150238928,9.471998356562219,0.0,V15,Strain B,Process C
589,AF12769,27,,,,,,,,,,,,V15,Strain B,Process C
590,AF12769,30,,,,,,,,,,,,V15,Strain B,Process C
591,AF12769,48,,,,,,,,,,,,V15,Strain B,Process C
592,AF12769,51,,,,,,,,,,,,V15,Strain B,Process C
593,AF12769,54,147.4129446827335,0.0,79.84443753649003,216.65940615242963,582.961064033738,0.0,1045.5086647466258,271.27858388360517,385.8451187477323,220.99149978052728,333.7317852078451,V15,Strain B,Process C
594,AF12769,57,,,,,,,,,,,,V15,Strain B,Process C
595,AF12769,70,267.9833117847053,146.91003487948015,111.23451195914429,106.05119139177982,888.3185691526746,11.467472342302564,1530.7405489706548,592.612092067183,859.6091829828615,640.4209193200027,427.5985127450625,V15,Strain B,Process C
596,AF12769,72,,,,,,,,,,,,V15,Strain B,Process C
597,AF12769,75,,,,,,,,,,,,V15,Strain B,Process C
598,AF12769,78,322.12770811528173,0.0,129.53554048699397,104.15408249746068,994.9757665745702,58.21570232249011,1739.6884278228504,847.4002231472938,1088.322231708897,970.6836746943067,847.6016682953613,V15,Strain B,Process C
599,AF12769,79,,,,,,,,,,,,V15,Strain B,Process C
600,AF12769,84,,,,,,,,,,,,V15,Strain B,Process C
601,AF12769,87,,,,,,,,,,,,V15,Strain B,Process C
602,AF12769,90,,,,,,,,,,,,V15,Strain B,Process C
603,AF12769,94,394.83739108821715,0.0,149.91435087000954,164.399441932817,984.3036371450356,15.124747898162623,1803.6759041557264,1578.3527539713127,1297.4557010563365,1388.946555371231,1455.4194197715522,V15,Strain B,Process C
604,AF12769,95,,,,,,,,,,,,V15,Strain B,Process C
605,AF12769,99,436.20310209033096,7.301956810343378,145.02317935999014,186.51906402984744,931.0711837442637,25.384192276636572,1750.5184723737368,1781.1176257042653,1292.7328234341878,1442.6251754897971,1437.0947158280744,V15,Strain B,Process C
606,AF12769,102,510.60335132472756,27.094986607758518,246.56125766257043,239.2659497938174,914.726481014346,0.0,1783.0150622140907,1922.184996889478,1329.4500484190207,1511.236979085786,1448.7649839538303,V15,Strain B,Process C
607,AF12769,105,564.6355306093132,7.615798601812408,328.9835174742949,353.624768859404,893.0617377880234,0.0,1745.3305274095553,2040.102375884313,1306.9429108690574,1530.0591207839689,1450.8439067545798,V15,Strain B,Process C
608,AF12769,108,,,,,,,,,,,,V15,Strain B,Process C
609,AF12769,118,,,,,,,,,,,,V15,Strain B,Process C
610,AF12770,0,,,,,,,,,,,,V16,Strain B,Process C
611,AF12770,22,12.444642828639381,0.0,76.62379489908132,90.68736296585863,98.45279762021129,0.0,0.0,0.0,21.73916041066531,9.443763657978177,0.0,V16,Strain B,Process C
612,AF12770,27,,,,,,,,,,,,V16,Strain B,Process C
613,AF12770,30,,,,,,,,,,,,V16,Strain B,Process C
614,AF12770,48,,,,,,,,,,,,V16,Strain B,Process C
615,AF12770,51,,,,,,,,,,,,V16,Strain B,Process C
616,AF12770,54,172.51630398843443,55.903444305318274,77.19318849279391,310.13065608274263,594.1780168876032,0.0,1119.1973532684192,304.2086389880862,388.6529107274487,232.49788247190804,355.75674504332005,V16,Strain B,Process C
617,AF12770,57,,,,,,,,,,,,V16,Strain B,Process C
618,AF12770,70,314.83170407462893,154.1253089278189,106.62213319597582,113.24310747643266,928.6995994265894,0.0,1601.3677508571318,597.174456298367,844.3097829849181,629.5609626225197,353.3859796674321,V16,Strain B,Process C
619,AF12770,72,,,,,,,,,,,,V16,Strain B,Process C
620,AF12770,75,,,,,,,,,,,,V16,Strain B,Process C
621,AF12770,78,371.75042014124045,0.0,140.05015433144501,116.44869897218842,1035.9657171462663,0.0,1801.220253759447,831.2353670868937,1063.3323694759742,961.5341463163097,748.094396781426,V16,Strain B,Process C
622,AF12770,79,,,,,,,,,,,,V16,Strain B,Process C
623,AF12770,84,,,,,,,,,,,,V16,Strain B,Process C
624,AF12770,87,,,,,,,,,,,,V16,Strain B,Process C
625,AF12770,90,,,,,,,,,,,,V16,Strain B,Process C
626,AF12770,94,449.5170405182616,0.0,152.34304762515433,171.82958296200124,1011.6409536717414,30.08031738761191,1837.984902284077,1547.6979302102307,1248.1753180452706,1385.1824242389478,1366.4702616662614,V16,Strain B,Process C
627,AF12770,95,,,,,,,,,,,,V16,Strain B,Process C
628,AF12770,99,472.9776829182087,12.94231814993022,187.6915157815247,222.48095921204862,961.8697314373052,88.14294173560006,1781.6144615110536,1742.195443125427,1217.7480110783856,1433.642083229769,1322.8095178031085,V16,Strain B,Process C
629,AF12770,102,574.7175932576737,28.539732579718386,207.61590290648212,270.21056171978256,946.4544333724218,0.0,1820.5102236801538,1896.3004620204479,1248.3607382703462,1510.2324182309014,1300.8696268900023,V16,Strain B,Process C
630,AF12770,105,557.6115477843678,1.1555871647036944,184.005511529603,277.8569363743582,912.6112841904742,2.982295813921783,1776.8230677642002,2005.0083315075342,1215.476704694388,1525.670854209302,1303.330314538096,V16,Strain B,Process C
631,AF12770,108,,,,,,,,,,,,V16,Strain B,Process C
632,AF12770,118,,,,,,,,,,,,V16,Strain B,Process C
633,AF12771,0,,,,,,,,,,,,V17,Strain B,Process C
634,AF12771,22,11.374430785578609,0.0,74.39889769643187,98.12443496099164,97.26700546137411,0.0,0.0,0.0,23.121223019938334,10.041150438545797,0.0,V17,Strain B,Process C
635,AF12771,27,,,,,,,,,,,,V17,Strain B,Process C
636,AF12771,30,,,,,,,,,,,,V17,Strain B,Process C
637,AF12771,48,,,,,,,,,,,,V17,Strain B,Process C
638,AF12771,51,,,,,,,,,,,,V17,Strain B,Process C
639,AF12771,54,167.92031112114432,54.48924905183099,76.08571207337899,383.85860026636004,609.5933149524866,0.0,1044.4273043529954,299.6606199400712,391.8805576539958,229.2776407965597,378.38172643953976,V17,Strain B,Process C
640,AF12771,57,,,,,,,,,,,,V17,Strain B,Process C
641,AF12771,70,340.0119418164239,168.99592283459762,93.44645906802272,131.99608241309878,908.5411327263573,0.0,1672.2984098996708,664.7820582325945,926.5522322665182,657.7540521770691,371.1120979783092,V17,Strain B,Process C
642,AF12771,72,,,,,,,,,,,,V17,Strain B,Process C
643,AF12771,75,,,,,,,,,,,,V17,Strain B,Process C
644,AF12771,78,390.1128999892827,0.0,188.088194279929,215.26499661113178,999.142063348863,0.0,1770.7533161850386,854.5222318354319,1064.6678125276717,932.5341387969635,730.8278933188315,V17,Strain B,Process C
645,AF12771,79,,,,,,,,,,,,V17,Strain B,Process C
646,AF12771,84,,,,,,,,,,,,V17,Strain B,Process C
647,AF12771,87,,,,,,,,,,,,V17,Strain B,Process C
648,AF12771,90,,,,,,,,,,,,V17,Strain B,Process C
649,AF12771,94,481.2261853455648,1.5800104365717493,156.57010336828273,224.07500373357155,971.7406499487065,33.9030558673673,1743.7798744504655,1583.6859817548034,1230.6599934278272,1358.5496732903587,1453.7106172701565,V17,Strain B,Process C
650,AF12771,95,,,,,,,,,,,,V17,Strain B,Process C
651,AF12771,99,459.10887529843137,25.82206614692802,159.31151286895624,237.5077264357179,958.5366940178709,48.95473256410908,1694.5311395733304,1770.2263105905406,1212.0264342317066,1401.6908066900069,1377.2028512557388,V17,Strain B,Process C
652,AF12771,102,525.769612101892,35.96299392310554,302.5733949663626,300.78523771972385,951.1655535710452,35.80241170633343,1696.1719178090855,1928.5441360931952,1222.542486799687,1461.4488032247475,1349.45968948163,V17,Strain B,Process C
653,AF12771,105,562.9606389795299,7.820185403785254,836.5797370599411,286.96536548455344,943.7623646874941,35.70407520815013,1672.053209526432,2033.4718061976948,1204.6762507032695,1491.7000537023966,1372.9158244955374,V17,Strain B,Process C
654,AF12771,108,,,,,,,,,,,,V17,Strain B,Process C
655,AF12771,118,,,,,,,,,,,,V17,Strain B,Process C
656,AF12772,0,,,,,,,,,,,,V18,Strain B,Process C
657,AF12772,22,15.632907149355935,0.0,74.71084276014858,82.12326603609048,99.76678352594979,0.0,0.04015822250697886,0.0,22.961252629677016,9.855395842598153,0.0,V18,Strain B,Process C
658,AF12772,27,,,,,,,,,,,,V18,Strain B,Process C
659,AF12772,30,,,,,,,,,,,,V18,Strain B,Process C
660,AF12772,48,,,,,,,,,,,,V18,Strain B,Process C
661,AF12772,51,,,,,,,,,,,,V18,Strain B,Process C
662,AF12772,54,173.5652535783264,63.987528027316905,77.43708943566746,364.4626144034157,646.5131140600658,0.0,1191.4636631940875,295.0527253449161,382.7639285992341,228.69957249397063,354.800818435397,V18,Strain B,Process C
663,AF12772,57,,,,,,,,,,,,V18,Strain B,Process C
664,AF12772,70,340.62146357369744,147.77190023580224,92.413851593884,117.29382203014751,955.5882378391407,0.0,1762.6525565813517,612.3714011101924,894.4030410298069,653.9735746403427,301.17863513502306,V18,Strain B,Process C
665,AF12772,72,,,,,,,,,,,,V18,Strain B,Process C
666,AF12772,75,,,,,,,,,,,,V18,Strain B,Process C
667,AF12772,78,396.24307536547155,0.0,145.64463331797373,124.9105294350465,1046.8942340696035,0.0,1897.6527521033277,791.58864774126,1080.4149891921986,962.5476233918,631.518618401441,V18,Strain B,Process C
668,AF12772,79,,,,,,,,,,,,V18,Strain B,Process C
669,AF12772,84,,,,,,,,,,,,V18,Strain B,Process C
670,AF12772,87,,,,,,,,,,,,V18,Strain B,Process C
671,AF12772,90,,,,,,,,,,,,V18,Strain B,Process C
672,AF12772,94,416.2505147727817,0.0,179.69767613499235,224.04697682581363,998.6933852347084,63.1134544095894,1868.317133809488,1453.561117357032,1205.5758244562974,1376.3464496189106,1031.985155383574,V18,Strain B,Process C
673,AF12772,95,,,,,,,,,,,,V18,Strain B,Process C
674,AF12772,99,445.8732518817995,4.766503845931984,208.63835745584652,281.79227592406613,1011.9293896022693,56.50880859709684,1778.6610557863626,1620.3893605758544,1157.1447984229135,1422.5889417525007,1217.8077218017975,V18,Strain B,Process C
675,AF12772,102,548.684346802936,23.050392318004665,160.4524300405998,234.3103734762746,974.4968155070849,7.1106948447053675,1824.5136603411765,1781.8611816997895,1185.7774399786117,1505.5662627806964,1252.5616565286066,V18,Strain B,Process C
676,AF12772,105,5.6585967624611495,0.0,75.33060604315884,42.36127010785299,946.1019005684432,28.613691680449875,1789.8441366045029,1859.9437920433543,1159.3834124454095,1512.865675383055,1215.589064425164,V18,Strain B,Process C
677,AF12772,108,,,,,,,,,,,,V18,Strain B,Process C
678,AF12772,118,,,,,,,,,,,,V18,Strain B,Process C
679,AF12773,0,,,,,,,,,,,,V20,Strain B,Process C
680,AF12773,22,20.615223592669363,0.0,74.84992185467486,79.77817963065488,98.86942729764057,0.0,0.7901499844969352,0.0,22.10237360495572,10.2536536963099,0.0,V20,Strain B,Process C
681,AF12773,27,,,,,,,,,,,,V20,Strain B,Process C
682,AF12773,30,,,,,,,,,,,,V20,Strain B,Process C
683,AF12773,48,,,,,,,,,,,,V20,Strain B,Process C
684,AF12773,51,,,,,,,,,,,,V20,Strain B,Process C
685,AF12773,54,174.11406749167128,0.0,79.32079866626862,83.737343405228,637.956181454403,0.0,972.6134094319134,300.8324023090894,473.6731238767886,304.2690002357746,382.2894150273154,V20,Strain B,Process C
686,AF12773,57,,,,,,,,,,,,V20,Strain B,Process C
687,AF12773,70,322.4301915661634,173.7607797223109,100.68252132912771,92.99436832561945,832.2658533200739,0.0,1326.662318087186,646.2659557511604,889.8770197074105,749.1111345376552,607.1579839568855,V20,Strain B,Process C
688,AF12773,72,,,,,,,,,,,,V20,Strain B,Process C
689,AF12773,75,,,,,,,,,,,,V20,Strain B,Process C
690,AF12773,78,346.15168980008804,0.0,128.31631533305492,124.74802909819364,927.7381463248296,0.0,1554.1112664603063,944.443430881645,1109.685598281305,1057.942267649904,1103.6240338582254,V20,Strain B,Process C
691,AF12773,79,,,,,,,,,,,,V20,Strain B,Process C
692,AF12773,84,,,,,,,,,,,,V20,Strain B,Process C
693,AF12773,87,,,,,,,,,,,,V20,Strain B,Process C
694,AF12773,90,,,,,,,,,,,,V20,Strain B,Process C
695,AF12773,94,445.5798359567933,3.1158310591194396,132.77978157455556,197.91782975076282,861.3337854299475,70.58455128164162,1626.8720484918017,1752.3320662021408,1307.0816249724935,1438.2428530622003,1718.3456449259581,V20,Strain B,Process C
696,AF12773,95,,,,,,,,,,,,V20,Strain B,Process C
697,AF12773,99,468.12153084190146,24.773224689802287,144.78127527732133,231.59712459535584,876.2042600705003,14.855499098350915,1582.7697895174736,1925.523796425272,1297.6434777475986,1472.2329720470839,1776.6849176479934,V20,Strain B,Process C
698,AF12773,102,643.4482821524913,42.272063077623734,803.7697308454361,257.2781632691452,844.251968655347,20.192916888914585,1635.2329136458832,2117.3788828881848,1351.073078328723,1573.0546225803942,1875.203349684292,V20,Strain B,Process C
699,AF12773,105,11.586081638516633,27.209182840611593,75.60150453600042,308.74845348947514,852.4563684570313,0.0,1624.2251585471975,2197.178422413669,1352.3402319521585,1548.11446751008,1927.3895917468612,V20,Strain B,Process C
700,AF12773,108,,,,,,,,,,,,V20,Strain B,Process C
701,AF12773,118,,,,,,,,,,,,V20,Strain B,Process C
702,AF12774,0,,,,,,,,,,,,V22,Strain B,Process C
703,AF12774,22,18.702008696980684,0.0,76.5986433354359,82.51137528227932,102.77933657813072,0.0,3.958610872080561,0.0,23.09831239766786,9.57899300382806,0.0,V22,Strain B,Process C
704,AF12774,27,,,,,,,,,,,,V22,Strain B,Process C
705,AF12774,30,,,,,,,,,,,,V22,Strain B,Process C
706,AF12774,48,,,,,,,,,,,,V22,Strain B,Process C
707,AF12774,51,,,,,,,,,,,,V22,Strain B,Process C
708,AF12774,54,167.44573622198962,0.0,77.17219927330858,82.44789400565455,687.1505318277833,0.0,998.6017455484013,313.28447335159666,461.38193090316696,288.80084352202243,322.5730086535402,V22,Strain B,Process C
709,AF12774,57,,,,,,,,,,,,V22,Strain B,Process C
710,AF12774,70,324.90976027436307,176.98475390810296,113.96697108863346,88.61504053019713,933.6350586822902,0.0,1312.4891566413307,660.1546337180572,855.3937823767644,746.1078542303737,562.6389740577104,V22,Strain B,Process C
711,AF12774,72,,,,,,,,,,,,V22,Strain B,Process C
712,AF12774,75,,,,,,,,,,,,V22,Strain B,Process C
713,AF12774,78,368.54659634289,0.0,279.4750872953202,208.44789177763218,977.925998236695,0.0,1413.070460001411,938.8595563388278,1017.6037388652792,1030.2217377874454,1207.2637101677242,V22,Strain B,Process C
714,AF12774,79,,,,,,,,,,,,V22,Strain B,Process C
715,AF12774,84,,,,,,,,,,,,V22,Strain B,Process C
716,AF12774,87,,,,,,,,,,,,V22,Strain B,Process C
717,AF12774,90,,,,,,,,,,,,V22,Strain B,Process C
718,AF12774,94,497.67291348852905,0.0,491.93243545525667,215.6761664823908,960.8762298988199,0.0,1386.3522316522374,1638.699801854159,1210.7618679119616,1401.846840550603,1377.9592755066012,V22,Strain B,Process C
719,AF12774,95,,,,,,,,,,,,V22,Strain B,Process C
720,AF12774,99,488.1667077116725,32.121303459958774,614.2113770833067,241.346802717369,952.7359269705863,0.0,1340.4696329806536,1783.3532406733655,1198.4961440096129,1425.1464110295076,1360.5816425534033,V22,Strain B,Process C
721,AF12774,102,7.548742084584637,30.418626719694874,74.39779276711859,42.37226221785971,946.871063049851,9.377388282678643,1370.3426911266308,1897.7025498816297,1247.1095797622913,1502.0220650900153,1371.6045602284566,V22,Strain B,Process C
722,AF12774,105,5.508879402931981,0.0,73.24804059843585,243.69190332105762,927.4176619575762,0.0,1335.532919881946,1941.0180154390634,1198.8029462888671,1477.4593633586667,1360.2565423112158,V22,Strain B,Process C
723,AF12774,108,,,,,,,,,,,,V22,Strain B,Process C
724,AF12774,118,,,,,,,,,,,,V22,Strain B,Process C
725,AF13244,0,,,,,,,,,,,,V01,Strain B,Process C
726,AF13244,22,0.0,0.0,99.1663142506061,5.705836853844218,92.33154620567342,53.104929105824986,6.93922569139888,0.0,0.0,10.894135543137374,52.21118531285557,V01,Strain B,Process C
727,AF13244,27,,,,,,,,,,,,V01,Strain B,Process C
728,AF13244,30,,,,,,,,,,,,V01,Strain B,Process C
729,AF13244,48,,,,,,,,,,,,V01,Strain B,Process C
730,AF13244,51,,,,,,,,,,,,V01,Strain B,Process C
731,AF13244,54,230.45252004934522,0.0,49.773315903866475,385.6618334176061,582.8328702868367,20.74256094299203,1011.405251889161,310.5404237239797,351.27761610990245,226.28773482018647,540.8933480737832,V01,Strain B,Process C
732,AF13244,57,,,,,,,,,,,,V01,Strain B,Process C
733,AF13244,70,398.25580843839714,0.0,32.15459675810649,144.60976247329458,880.4987505916943,36.91383706489381,1718.112926622339,722.861507411678,892.0216924840139,651.6672455770567,537.3309587417255,V01,Strain B,Process C
734,AF13244,72,,,,,,,,,,,,V01,Strain B,Process C
735,AF13244,75,,,,,,,,,,,,V01,Strain B,Process C
736,AF13244,78,485.8207678608484,0.0,88.5752650349849,153.3477249977594,1011.2884208677627,28.239170810794583,1755.5930277340594,898.987401720036,1002.8047368665984,880.5778352920239,594.7089626793983,V01,Strain B,Process C
737,AF13244,79,,,,,,,,,,,,V01,Strain B,Process C
738,AF13244,84,,,,,,,,,,,,V01,Strain B,Process C
739,AF13244,87,,,,,,,,,,,,V01,Strain B,Process C
740,AF13244,90,,,,,,,,,,,,V01,Strain B,Process C
741,AF13244,94,544.158482748556,71.03116906613629,102.44928998867243,174.59836520372374,1006.8016397262166,11.533855671050988,1742.3087048799139,1548.7068417088199,1179.6582070584018,1297.060443921386,972.5821043199614,V01,Strain B,Process C
742,AF13244,95,,,,,,,,,,,,V01,Strain B,Process C
743,AF13244,99,534.2366141974675,76.18460827781524,73.05157617909258,190.91060010438636,994.7834759542183,10.774162875262109,1758.3557615322409,1794.9867620240193,1213.8049121629265,1403.1010555824414,997.2225221619578,V01,Strain B,Process C
744,AF13244,102,540.2686258816125,0.0,117.11879748591986,208.23530266631175,,30.955190212759064,1818.3245570872934,1982.7095486891296,1266.3492509162702,1494.5636465535256,318.9668431534379,V01,Strain B,Process C
745,AF13244,105,510.196864389581,418.23418825406776,102.42548741503198,234.6309136800563,972.2854733730371,32.20656549946445,1779.0761261758557,2079.3342843480777,1241.0773052534782,1509.4284723396397,791.6034167233692,V01,Strain B,Process C
746,AF13244,108,,,,,,,,,,,,V01,Strain B,Process C
747,AF13244,118,,,,,,,,,,,,V01,Strain B,Process C
748,AF13245,0,,,,,,,,,,,,V02,Strain B,Process C
749,AF13245,22,0.0,0.0,91.23195441337214,5.971042916059824,86.53077915838882,25.882562640225498,2.9274870508806745,0.0,0.0,10.536000682150318,56.53550255957465,V02,Strain B,Process C
750,AF13245,27,,,,,,,,,,,,V02,Strain B,Process C
751,AF13245,30,,,,,,,,,,,,V02,Strain B,Process C
752,AF13245,48,,,,,,,,,,,,V02,Strain B,Process C
753,AF13245,51,,,,,,,,,,,,V02,Strain B,Process C
754,AF13245,54,205.42031454156148,31.55000858936603,40.04331280852732,625.6138467904091,565.4946660184337,91.17477734709529,987.5521293617635,328.49789779896594,314.2223392187135,197.31744803619205,585.6763505253358,V02,Strain B,Process C
755,AF13245,57,,,,,,,,,,,,V02,Strain B,Process C
756,AF13245,70,460.5447949231888,236.48313013133202,30.754589193632025,723.8372222775417,915.7840794262818,44.159032460011105,1906.1635020854444,807.9516123271554,771.5558804499162,539.3644749774145,538.5611999994762,V02,Strain B,Process C
757,AF13245,72,,,,,,,,,,,,V02,Strain B,Process C
758,AF13245,75,,,,,,,,,,,,V02,Strain B,Process C
759,AF13245,78,481.22812700236926,0.0,28.936186166659958,185.74962875284808,1081.1540129289804,99.11798849002251,2090.096732665175,967.1722962581515,949.7304336770234,781.4146017913341,132.702997249041,V02,Strain B,Process C
760,AF13245,79,,,,,,,,,,,,V02,Strain B,Process C
761,AF13245,84,,,,,,,,,,,,V02,Strain B,Process C
762,AF13245,87,,,,,,,,,,,,V02,Strain B,Process C
763,AF13245,90,,,,,,,,,,,,V02,Strain B,Process C
764,AF13245,94,512.1450370887234,170.4700502559917,116.2560873154672,153.78520023859818,1032.6006312901068,0.0,2039.2146027194892,1407.2826459533096,1080.0684347711124,1221.3438985395915,254.1151954804489,V02,Strain B,Process C
765,AF13245,95,,,,,,,,,,,,V02,Strain B,Process C
766,AF13245,99,573.1789813085604,177.65690536294616,175.14951639600818,198.2525105271575,1037.79247803961,13.027480567890553,1999.4153009620331,1586.9108098498261,1079.4494440041778,1304.5634435609031,534.2203062935116,V02,Strain B,Process C
767,AF13245,102,551.2695778977204,477.4271998863561,229.2685681011712,239.36051104629394,,21.561206097893315,2025.8208881158503,1728.698134379876,1094.141895258311,1374.5513172036724,582.8501777015636,V02,Strain B,Process C
768,AF13245,105,553.8474767582654,488.56526461315684,270.64932018775795,280.8317534588527,1013.9484411159651,3.9067084366423885,1991.8905835775124,1821.29704977528,1070.6638936395059,1401.2271632185216,585.1782013014135,V02,Strain B,Process C
769,AF13245,108,,,,,,,,,,,,V02,Strain B,Process C
770,AF13245,118,,,,,,,,,,,,V02,Strain B,Process C
771,AF13246,0,,,,,,,,,,,,V03,Strain B,Process C
772,AF13246,22,0.0,0.0,73.86275848132883,52.297232858997646,93.13275712380664,0.0,2.7188145706989966,0.0,0.0,10.726213388400705,31.866497090390585,V03,Strain B,Process C
773,AF13246,27,,,,,,,,,,,,V03,Strain B,Process C
774,AF13246,30,,,,,,,,,,,,V03,Strain B,Process C
775,AF13246,48,,,,,,,,,,,,V03,Strain B,Process C
776,AF13246,51,,,,,,,,,,,,V03,Strain B,Process C
777,AF13246,54,198.37410698608804,0.0,37.78926144688874,569.926422961679,583.5699843315193,0.7183270648150474,1004.8653542700127,295.6998460998,310.5062305155057,200.3489630420576,525.0022891924366,V03,Strain B,Process C
778,AF13246,57,,,,,,,,,,,,V03,Strain B,Process C
779,AF13246,70,395.3487183696924,0.0,31.104927222885106,461.3447310657201,914.0214154063887,46.693488503868885,1816.1576179307172,747.7199325547167,830.6493965928705,586.9666907533414,480.1071228582739,V03,Strain B,Process C
780,AF13246,72,,,,,,,,,,,,V03,Strain B,Process C
781,AF13246,75,,,,,,,,,,,,V03,Strain B,Process C
782,AF13246,78,443.53134242252185,22.17095227766042,52.11039227535085,204.7101391101518,1054.7140526305839,34.614447360522064,1895.2419356632108,896.9859037651975,956.6620607195897,820.5256034773023,142.13057693323285,V03,Strain B,Process C
783,AF13246,79,,,,,,,,,,,,V03,Strain B,Process C
784,AF13246,84,,,,,,,,,,,,V03,Strain B,Process C
785,AF13246,87,,,,,,,,,,,,V03,Strain B,Process C
786,AF13246,90,,,,,,,,,,,,V03,Strain B,Process C
787,AF13246,94,538.3354881961404,150.79365504515604,167.67358684964321,219.79249338176905,1036.2541530767942,38.97964662370674,1823.0551213769102,1444.783862175361,1103.1617841624445,1243.2317340892944,219.304543774204,V03,Strain B,Process C
788,AF13246,95,,,,,,,,,,,,V03,Strain B,Process C
789,AF13246,99,526.8642926691339,148.1163711723257,168.4478583003617,246.8618345732778,991.3222447878827,0.0,1815.3240550864,1669.2459871069268,1121.2463059735674,1345.775701236231,243.88668213744668,V03,Strain B,Process C
790,AF13246,102,536.6441683027662,452.15995902783374,208.12399289190932,289.70362902511374,,58.135695549408986,1833.4009314326902,1818.8172862922206,1133.1467199076312,1411.599699856238,632.7336754828581,V03,Strain B,Process C
791,AF13246,105,549.7861669209177,471.47152090962373,270.9003698901644,341.61881662304654,1004.9107819594223,53.671168992089534,1819.5447806450838,1936.997480130775,1120.3964584661894,1450.700299284833,643.7607045387987,V03,Strain B,Process C
792,AF13246,108,,,,,,,,,,,,V03,Strain B,Process C
793,AF13246,118,,,,,,,,,,,,V03,Strain B,Process C
794,AF13247,0,,,,,,,,,,,,V04,Strain B,Process C
795,AF13247,22,0.0,0.0,78.67370058578908,51.16265622853969,93.00456337690532,31.025784424301232,6.894661253508026,0.0,0.0,10.504793910031115,46.3925338719737,V04,Strain B,Process C
796,AF13247,27,,,,,,,,,,,,V04,Strain B,Process C
797,AF13247,30,,,,,,,,,,,,V04,Strain B,Process C
798,AF13247,48,,,,,,,,,,,,V04,Strain B,Process C
799,AF13247,51,,,,,,,,,,,,V04,Strain B,Process C
800,AF13247,54,186.2348333002693,0.0,35.17440407105713,604.8858402847002,593.665241899998,7.8582503900887515,991.6642063880066,316.5675702905979,340.3995333898397,210.25785620828862,594.2287210943082,V04,Strain B,Process C
801,AF13247,57,,,,,,,,,,,,V04,Strain B,Process C
802,AF13247,70,363.22465641909685,231.62918064664478,26.67475973466522,641.1967413931983,891.4593159517569,0.0,1836.2046524262453,811.3514271351587,820.1200323954938,565.7980969991479,597.0907964862097,V04,Strain B,Process C
803,AF13247,72,,,,,,,,,,,,V04,Strain B,Process C
804,AF13247,75,,,,,,,,,,,,V04,Strain B,Process C
805,AF13247,78,503.5908257571093,0.0,24.229897286796334,240.76387746676778,1057.75865411949,54.51978572452276,2026.2736216420305,1010.6022812626106,1022.3364751724938,817.018556705811,545.1909238866428,V04,Strain B,Process C
806,AF13247,79,,,,,,,,,,,,V04,Strain B,Process C
807,AF13247,84,,,,,,,,,,,,V04,Strain B,Process C
808,AF13247,87,,,,,,,,,,,,V04,Strain B,Process C
809,AF13247,90,,,,,,,,,,,,V04,Strain B,Process C
810,AF13247,94,578.0574413455465,91.80342603475736,127.4371244097125,241.69982142492452,1026.415283002118,9.178733694409102,1946.8342789241258,1539.1934488730956,1151.669352064858,1236.1671152962133,258.16381888799805,V04,Strain B,Process C
811,AF13247,95,,,,,,,,,,,,V04,Strain B,Process C
812,AF13247,99,598.4156673347882,123.11553115294643,164.33880812039894,278.35972579754707,1014.429167666845,32.179814008774784,1899.2792826231657,1747.1310539898107,1156.869495844724,1316.2689551791398,268.916982840004,V04,Strain B,Process C
813,AF13247,102,569.0654861666928,476.61897118232554,132.2933153664121,281.7869799756912,,7.900606917014052,1931.6101513952078,1922.32270638326,1193.7524910121058,1400.9046932399565,719.7502707095537,V04,Strain B,Process C
814,AF13247,105,560.0959632236747,491.56747694425314,155.78044278158643,289.0022091481007,982.7653121822198,44.08521816162666,1930.4602557719318,2060.920383966872,1198.725230995859,1450.2485441074882,724.8479334637162,V04,Strain B,Process C
815,AF13247,108,,,,,,,,,,,,V04,Strain B,Process C
816,AF13247,118,,,,,,,,,,,,V04,Strain B,Process C
817,AF13248,0,,,,,,,,,,,,V05,Strain B,Process C
818,AF13248,22,0.0,0.0,55.932364957346564,53.34600190365878,91.24189935701222,31.867465585074175,5.199436243227405,0.0,0.0,11.671332772582314,52.28748154352237,V05,Strain B,Process C
819,AF13248,27,,,,,,,,,,,,V05,Strain B,Process C
820,AF13248,30,,,,,,,,,,,,V05,Strain B,Process C
